653.0,50.0
654.0,46.666666666666664
655.0,43.333333333333336
656.0,40.0
657.0,39.0
658.0,38.18181818181818
659.0,37.36363636363637
660.0,36.54545454545455
661.0,35.72727272727273
662.0,34.90909090909091
663.0,34.09090909090909
664.0,33.27272727272727
665.0,32.45454545454545
666.0,31.636363636363637
667.0,30.81818181818182
668.0,30.0
669.0,29.0
670.0,28.59090909090909
671.0,28.181818181818183
672.0,27.772727272727273
673.0,27.363636363636363
674.0,26.954545454545453
675.0,26.545454545454547
676.0,26.136363636363637
677.0,25.727272727272727
678.0,25.318181818181817
679.0,24.90909090909091
680.0,24.5
681.0,24.09090909090909
682.0,23.68181818181818
683.0,23.272727272727273
684.0,22.863636363636363
685.0,22.454545454545453
686.0,22.045454545454547
687.0,21.636363636363637
688.0,21.227272727272727
689.0,20.81818181818182
690.0,20.409090909090907
691.0,20.0
692.0,19.0
692.986301369863,18.876712328767123
693.972602739726,18.753424657534246
694.9589041095891,18.63013698630137
695.945205479452,18.506849315068493
696.931506849315,18.383561643835616
697.917808219178,18.26027397260274
698.9041095890411,18.136986301369863
699.8904109589041,18.013698630136986
700.8767123287671,17.89041095890411
701.8630136986301,17.767123287671232
702.8493150684932,17.643835616438356
703.8356164383562,17.52054794520548
704.8219178082192,17.397260273972602
705.8082191780821,17.273972602739725
706.7945205479452,17.15068493150685
707.7808219178082,17.027397260273972
708.7671232876712,16.904109589041095
709.7534246575342,16.78082191780822
710.7397260273973,16.65753424657534
711.7260273972603,16.534246575342465
712.7123287671233,16.410958904109588
713.6986301369863,16.28767123287671
714.6849315068494,16.164383561643834
715.6712328767123,16.041095890410958
716.6575342465753,15.917808219178083
717.6438356164383,15.794520547945206
718.6301369863014,15.67123287671233
719.6164383561644,15.547945205479452
720.6027397260274,15.424657534246576
721.5890410958904,15.301369863013699
722.5753424657535,15.178082191780822
723.5616438356165,15.054794520547945
724.5479452054794,14.931506849315069
725.5342465753424,14.808219178082192
726.5205479452055,14.684931506849315
727.5068493150685,14.561643835616438
728.4931506849315,14.438356164383562
729.4794520547945,14.315068493150685
730.4657534246576,14.191780821917808
731.4520547945206,14.068493150684931
732.4383561643835,13.945205479452056
733.4246575342465,13.82191780821918
734.4109589041096,13.698630136986303
735.3972602739726,13.575342465753426
736.3835616438356,13.45205479452055
737.3698630136986,13.328767123287673
738.3561643835617,13.205479452054796
739.3424657534247,13.082191780821919
740.3287671232877,12.958904109589042
741.3150684931506,12.835616438356166
742.3013698630137,12.712328767123289
743.2876712328767,12.589041095890412
744.2739726027397,12.465753424657535
745.2602739726027,12.342465753424658
746.2465753424658,12.219178082191782
747.2328767123288,12.095890410958905
748.2191780821918,11.972602739726028
749.2054794520548,11.849315068493151
750.1917808219177,11.726027397260275
751.1780821917808,11.602739726027398
752.1643835616438,11.479452054794521
753.1506849315068,11.356164383561644
754.1369863013699,11.232876712328768
755.1232876712329,11.10958904109589
756.1095890410959,10.986301369863014
757.0958904109589,10.863013698630137
758.0821917808219,10.73972602739726
759.068493150685,10.616438356164384
760.054794520548,10.493150684931507
761.0410958904109,10.36986301369863
762.027397260274,10.246575342465754
763.013698630137,10.123287671232877
764.0,10.0
765.0,9.0
